time(ns) r(mm) y(mm) mom(GeV)
5.0944 -4.5656 -15.6458 3095.68
5.04886 -12.4958 7.18202 3092.2
5.07467 -12.2423 -18.5152 3091.87
5.02644 -5.736 -5.3618 3092.89
5.04609 -15.0177 -25.0379 3093.19
5.06015 24.6324 -10.0291 3097.84
5.05255 -5.49818 -9.03395 3092.6
5.07497 25.9924 0.957724 3100.4
5.07842 -10.0483 0.0683024 3091.65
5.11426 -3.47642 8.32845 3095.55
5.0763 31.5652 -11.1321 3101.75
5.0972 -25.7072 -12.1027 3092.77
5.06831 -21.3743 -4.08052 3094.23
5.10076 26.6243 -3.67205 3103.33
5.03418 0.156896 -11.4583 3094.28
5.08357 -16.2978 -12.5838 3091.15
5.05398 19.3557 -19.1243 3099.92
5.13108 -25.2042 -3.01258 3095.36
5.03744 -0.645462 -8.38024 3093.12
5.08972 16.6451 2.35001 3101.44
5.08894 4.21171 -11.1011 3097.21
5.05633 13.0609 -6.09038 3095.76
5.04017 11.0638 -4.1631 3098.09
5.07638 -33.9866 6.25194 3089.35
5.05204 19.766 -3.22298 3097.73
5.0257 8.71225 -0.0431547 3094.48
5.07693 28.0509 -12.6712 3102.22
5.04811 23.7847 -15.3676 3100.56
5.09829 10.9247 -9.14826 3102.01
5.08287 -11.9278 2.98916 3097
5.0884 8.53416 -2.89464 3095.53
5.0912 -7.91876 17.7618 3095.05
5.10863 -25.228 -6.17206 3093.04
5.07073 -5.83356 -7.1803 3091.77
5.11607 -21.3515 -1.73907 3096.49
5.09993 4.38478 -4.65935 3097.57
5.06092 1.81494 -6.56845 3096.57
5.05723 -3.94843 -7.91731 3094.99
5.00714 15.3797 -16.0163 3096.76
5.08044 11.9815 -19.5942 3097.99
5.10361 16.1795 -9.58433 3101.09
5.1307 -11.0539 -4.40462 3097.2
5.09751 -14.7694 -13.9719 3096.19
5.08577 19.2451 0.966262 3101.06
5.06212 12.814 -15.676 3098.84
5.11963 -23.5374 8.68239 3097.23
5.01848 2.4147 6.61385 3094.3
5.01289 -2.31995 -3.88558 3100.33
5.05176 -8.39174 -17.521 3095.39
5.08686 -10.3071 13.9472 3092.59
5.09462 14.0337 -11.2491 3098.15
5.12152 -20.4476 6.35557 3096.93
5.00307 -11.686 -15.0413 3099.07
5.04168 -13.9108 -7.04857 3089.56
5.13139 -4.84853 -5.46441 3098.99
5.03213 13.4199 -8.49813 3093.83
5.06264 3.58819 -21.0701 3094.61
5.08404 -4.14951 -2.60004 3097.11
5.09495 -10.8605 -1.25987 3092.17
5.08967 -14.6506 -0.275931 3091.72
5.07235 19.4874 -35.802 3098.13
5.10145 8.53504 5.66158 3097.51
5.07719 -5.07654 -5.00539 3096.5
5.07874 15.3029 -7.41282 3098.16
5.10233 3.66872 -6.66292 3096.53
5.02759 5.45541 -15.9409 3096
5.07183 -0.233842 -21.4728 3095.21
5.05898 13.9144 9.55348 3098.19
5.09215 21.5453 -8.24475 3099.89
5.03694 21.5171 -9.54392 3097.08
5.05747 15.7693 -10.3685 3099.63
5.04207 13.4499 2.1231 3096.63
5.05195 10.536 -15.1613 3094.81
5.10482 -5.49153 10.9816 3098.28
5.07213 -23.6717 -15.1554 3091.78
5.05316 -9.30156 4.17585 3091.24
5.12893 -15.1991 8.11717 3097.65
5.06116 28.177 -12.8687 3099.75
5.07667 27.2347 9.04236 3100.9
5.09595 -25.9501 -10.2343 3094.82
5.04896 4.9411 7.28917 3097.21
5.09124 18.0405 -28.9371 3100.76
5.10211 -17.1227 0.640074 3096.1
5.05759 32.0925 -3.51479 3096.37
5.04193 -5.44222 2.78808 3094.25
5.09268 11.8086 -15.2687 3098.43
5.09 -8.43007 -5.70572 3094.16
5.09452 -2.9803 -27.7217 3095.97
5.07836 -7.56093 -9.18768 3093.99
5.0742 -21.9565 -3.23684 3090.95
5.06053 -1.46443 -19.2842 3094.97
5.04292 24.2138 -2.42779 3097.75
5.08462 -20.3491 -23.9121 3090.72
5.05804 30.7116 -7.32231 3098.04
5.07787 -27.6513 -1.01611 3090.9
5.14564 -16.1895 3.73433 3098.73
5.02056 -19.1234 -14.6896 3090.59
5.03285 -3.91179 -3.44477 3094.74
5.09031 -29.1572 6.76407 3094.1
5.11328 -1.13104 -18.8519 3099.66
5.05637 33.9996 -8.57078 3102.09
5.11908 -9.43524 4.042 3094.37
5.13383 19.4715 -24.8744 3103.3
5.10882 -0.973586 -3.8768 3100.23
5.06436 -4.78147 -29.6387 3093.63
5.13733 -19.8526 -6.57698 3097.01
5.09131 -21.9495 -5.39364 3095.02
5.04577 -13.4677 -16.1655 3092.74
5.10412 -30.9419 -10.8744 3092.06
5.05338 38.5327 -1.34989 3101.42
5.08327 12.0521 13.45 3099.98
5.07387 3.26265 -12.289 3096.28
5.01814 3.6007 -10.2495 3096.55
5.04837 9.52462 -10.279 3097.29
5.07634 -34.6396 -3.82719 3087.84
5.03528 15.7358 -8.11548 3094.5
5.0906 29.0358 -27.2359 3101.16
5.09656 -34.6768 7.7442 3094.56
5.08441 -27.6723 -1.59749 3094
5.00189 18.9358 -21.0959 3094.3
5.07586 24.6666 0.56624 3096.98
5.01335 2.79501 1.94326 3094.12
5.08468 3.71344 0.516716 3098.83
5.04088 -3.63345 5.71128 3093.17
5.05507 -25.2133 -9.73818 3089.86
5.09113 -6.49554 -15.1335 3096.96
5.06394 14.5956 -22.6044 3098.15
5.05864 -21.856 -5.0475 3090.56
5.06979 -22.5129 -0.0845882 3088.59
5.08321 -2.50701 -4.55603 3095.04
5.08006 -3.9889 -6.13986 3092.06
5.00919 -7.94864 20.8725 3092.76
5.10103 -7.15103 -21.3841 3090.58
5.08164 8.85007 -2.06867 3099.28
5.03351 -12.7488 -3.18393 3093.47
5.14153 -7.68712 -15.7572 3097.83
5.06065 -24.977 6.18069 3092.42
5.05422 -1.13947 -6.28823 3096.04
5.11399 18.4938 8.32956 3101.54
5.06252 3.77655 2.41205 3095.09
5.14821 -8.5877 5.78166 3097.9
5.09545 -11.5329 -3.28746 3097.08
5.07516 -5.358 -6.68738 3095.66
5.06244 22.5808 -6.34693 3098.92
5.00657 13.3391 21.0243 3099.73
5.13723 9.26016 -7.2961 3101.25
5.04889 0.443865 6.75308 3092.22
5.03702 14.9407 -1.65023 3099.33
5.08548 -28.6758 -7.74157 3090.68
5.08766 2.69224 -10.9304 3097.75
5.05714 -23.291 -13.1946 3090.52
5.08362 27.3563 -2.63146 3100.09
5.13139 -6.01354 -5.81124 3099.35
5.14161 22.1281 -16.1229 3100.14
5.1229 12.8935 -7.15222 3101.63
5.04269 -9.4786 -8.84904 3093.56
5.0297 0.155154 7.27601 3092.35
5.06827 -2.15858 -1.31931 3094.05
5.07574 20.3554 -9.6378 3097.75
5.02883 13.8256 -2.99054 3095.78
5.07643 -22.5048 -17.5537 3091.88
5.07891 -26.5693 -11.0313 3088.16
5.04156 20.3113 -7.93071 3101.43
5.07203 21.3957 -3.93462 3099.67
5.12817 -1.67621 -7.66435 3097.01
5.08268 -22.1171 -15.1484 3093.48
5.04303 -2.19061 0.968375 3096.17
5.06996 1.60114 -27.4582 3094.1
5.09263 22.1347 1.59665 3099.86
5.0692 27.555 -20.8413 3100.24
5.08396 22.0442 -5.42449 3099.79
5.09494 -34.4734 -20.3862 3091.72
5.13421 -30.9854 -3.70349 3093.4
5.06659 26.7376 -24.0842 3097.07
5.05169 12.6737 -16.4537 3091.47
5.078 -14.4225 -8.98197 3093.21
5.08477 19.0825 -12.6992 3099.22
5.05794 9.8051 3.8572 3095.35
5.11773 -24.9235 2.65219 3092.64
5.06261 1.31175 -3.53028 3095.14
5.06494 8.75025 -18.4397 3097.23
5.10628 -30.1325 11.4633 3094.33
5.04595 12.0974 1.33506 3093.43
5.09734 19.0008 -17.0169 3101.46
5.03671 36.5998 -0.446363 3099.63
5.09741 -1.33328 -11.6466 3094.59
5.04357 15.7627 -10.3524 3094.18
5.09466 21.4345 -8.38574 3102.23
5.07077 -7.53207 -8.20934 3094.38
5.08998 -16.1984 5.83761 3093.63
5.08917 -21.7627 -1.92595 3093.84
5.13312 11.8858 2.61989 3101.08
5.09715 -25.3965 -12.701 3092.95
5.09578 -8.63648 -10.6566 3093.28
5.07066 -12.801 -8.03555 3094.38
5.04751 21.284 25.8014 3095.6
5.07809 -4.90698 9.57227 3093.24
5.10403 17.5744 3.77811 3099.58
5.04748 -15.8837 -7.08269 3091.8
5.07594 4.49166 15.7667 3095.1
5.10971 9.63754 -25.0145 3100.13
5.10768 -23.3627 -3.82928 3096.47
5.04718 -10.3362 -5.28152 3092.46
5.06898 -11.823 4.16663 3090.82
5.14549 -13.4572 -11.3879 3095.09
5.06718 -19.5406 -7.12097 3092.64
5.05697 4.44697 -3.3612 3094.06
5.08543 -15.9511 -7.42007 3092.82
5.08077 -8.43427 -19.0228 3092.46
5.06904 12.6502 -4.4122 3097.47
5.07207 30.2361 -23.7587 3100.61
5.1019 -19.7122 -15.6719 3097.35
5.07799 -24.7425 -10.1981 3090.74
5.09131 10.8665 1.56344 3096.77
5.08874 -8.30381 -16.8116 3096.17
5.09736 -11.8331 -1.65145 3097.05
5.04971 -12.2363 -20.1214 3089.35
5.07742 18.8234 -13.6802 3098.11
5.08454 -10.47 -16.5615 3095.33
5.08953 -8.38093 -0.299068 3093.57
5.12574 0.963681 -4.1789 3098.88
5.11913 4.32436 8.21847 3098.64
5.06971 -11.5943 1.12264 3096.34
5.06532 -15.1105 -12.5817 3089.51
5.00931 18.5579 -7.96105 3104.19
5.04688 -17.2355 -9.8816 3092.79
5.04506 -19.9834 -0.340637 3089.74
5.10619 -28.7247 -4.89974 3093.71
5.05863 26.8615 1.89229 3101.74
5.01918 17.9464 9.70847 3095.67
5.10555 10.3899 -4.76939 3098.9
5.11407 -13.4346 -16.3597 3098.65
5.06052 1.28528 -7.73996 3097.16
5.08659 -3.10638 8.21003 3097.54
5.04394 9.61217 -8.62415 3091.4
5.08661 -20.0905 -21.5845 3090.86
5.07766 -19.9174 -17.9176 3096.07
5.00217 14.6266 -11.3907 3102.23
5.03563 7.99987 -9.52312 3094.64
5.00666 12.2076 1.07694 3094.15
5.00909 -10.9267 -5.48804 3092.3
5.06757 -26.3711 20.6389 3091.9
5.09767 -11.4691 -27.1089 3095.86
5.03014 -14.1285 -0.0719043 3089.5
5.04578 31.4433 13.7052 3097.12
5.05476 -23.7822 0.102653 3091.45
5.1061 -29.3404 2.60058 3093.37
5.05528 3.2005 -4.12633 3097.59
5.10923 14.866 -9.32427 3099.67
5.07285 -5.29533 11.0234 3093.78
5.07902 0.48072 -16.394 3096.9
5.06237 6.73515 -20.0232 3095.28
5.1022 19.4364 -18.5547 3097.15
5.0547 5.79578 -29.8764 3096.78
5.02012 4.04221 19.2389 3099.09
5.0608 -27.7266 1.55677 3091.17
5.07136 20.8527 14.8478 3101.06
5.08181 -26.9185 -9.60353 3090.34
5.12869 -35.4362 -6.13068 3094.32
5.0794 9.75439 -11.0264 3097.53
5.13638 -13.3057 1.79615 3098.05
5.11598 -34.8766 -1.95471 3093.71
5.0406 2.41692 -16.3496 3095.28
5.07768 -20.3205 -3.54224 3094.35
5.09534 -14.5122 -3.01139 3094.11
5.02199 6.24992 -3.73399 3096.83
5.08913 3.0043 -14.0284 3099.69
5.07907 -27.5889 -13.2319 3091.47
5.09794 2.12779 -12.865 3094.59
5.07382 -25.3646 -12.0674 3090.41
5.0873 2.05635 -5.17867 3100.05
5.04114 3.97656 -2.20772 3092.29
5.07359 1.94214 -1.43509 3096.51
5.08664 3.2647 -6.50685 3097.55
5.04109 5.04814 1.61579 3095.24
5.0548 2.24923 4.92714 3095.59
5.071 -24.2077 -0.577209 3089.3
5.05942 18.4242 11.8916 3097.49
5.04806 14.4582 -1.76981 3092.65
5.08365 34.3415 -8.23744 3100.4
5.08452 -27.8432 -13.5671 3090.69
5.05406 -24.8789 -17.3259 3089.08
5.06132 1.07733 -15.0538 3097.05
5.05704 -5.10188 -11.7834 3094.79
5.09597 1.85897 -2.16421 3097.23
5.09836 15.0356 -9.69488 3100.86
5.13514 30.313 5.25347 3096.16
5.13112 -15.8781 -11.216 3098.33
5.03753 26.5745 -8.42556 3098.73
5.13747 8.23405 -8.1038 3099.97
5.05423 -17.4901 10.101 3088.6
5.04677 24.4109 -7.40931 3093.29
5.11996 -4.75084 -7.23232 3096.32
5.08025 7.62072 6.6807 3097.19
5.0897 -28.0631 -15.168 3093.18
5.13262 -32.355 -9.7815 3093.2
5.13506 18.0738 -9.9886 3104.46
5.12105 23.5044 -4.22075 3104.63
5.06341 3.9745 1.02407 3098.64
5.06428 -3.89902 -9.22057 3091.59
5.10704 30.4473 -7.45815 3096.3
5.06032 1.89834 -0.68023 3095.87
5.07548 -19.3044 -8.93518 3091.11
5.06191 14.3294 0.163474 3098.46
5.07799 -8.95843 -1.84076 3096.68
5.02506 34.8518 -20.6596 3098.66
5.06435 14.3589 -13.0347 3096.31
5.07096 -12.0666 -7.42461 3094.86
5.11569 -6.14222 -4.65913 3099.77
5.10696 -24.4458 1.77352 3094.73
5.07855 5.96384 4.33212 3096.39
5.08423 13.68 -3.44225 3098.31
5.07428 -16.6613 -7.39522 3094.02
5.03348 -21.6847 -5.40953 3090.36
5.07896 26.4833 12.5145 3101.66
5.0682 4.33853 -17.662 3097.13
5.0866 -27.7674 -1.76008 3092.07
5.05754 -25.9753 -2.20159 3089.53
5.10078 -20.766 -25.0226 3094.31
5.07076 -29.8875 -7.89883 3087.97
5.06772 19.9719 -1.81435 3092.05
5.08931 -20.1574 -2.07998 3094.43
5.08753 11.1132 -16.9844 3098.33
5.03645 -16.0891 13.3942 3089.71
5.07847 -0.755591 -0.858254 3094.01
5.07597 -6.60337 -5.59499 3095.89
5.0927 10.1623 -15.039 3097.96
5.06064 -0.032271 -8.06451 3093.38
5.08118 4.78222 -13.7505 3095.88
5.0616 -24.7053 -10.1442 3088.61
5.09589 14.4519 -6.77843 3101.71
5.07712 -12.8423 -3.7229 3094.37
5.07292 26.5971 -5.05643 3099.93
5.02731 28.7483 5.87577 3099.36
5.06128 22.3148 -25.1879 3099.72
5.1334 -0.477215 -8.4129 3099.51
5.06257 12.6949 -15.6305 3094.85
5.03767 28.6238 2.25965 3099.27
5.05486 38.6744 6.43916 3098.72
5.06119 4.89368 -12.2046 3093.95
5.10806 -21.2689 5.96771 3094.58
5.08844 -10.5724 -19.7345 3094.29
5.07495 6.69466 -17.4879 3093.97
5.13497 -16.7941 -0.270334 3093.89
5.08601 9.5661 -5.65615 3099.99
5.04624 0.545339 -1.86443 3096.11
5.02094 -7.4178 -1.46668 3092.51
5.08087 17.9477 -5.09882 3097.11
5.08124 19.5606 1.78452 3100.21
5.02397 7.50578 -1.20297 3095.65
5.10672 -1.95811 -3.38535 3096.28
5.05103 -9.79895 2.78994 3093.41
5.00228 -24.1712 6.0119 3094.94
5.07656 -10.4087 -5.99625 3092.13
5.05375 6.37486 3.65113 3094.72
5.08701 -21.6497 -14.4965 3091.93
5.04337 15.1765 1.33754 3098.07
5.0251 5.55352 -1.74137 3096.32
5.0904 -12.9817 -9.89004 3096.72
5.08969 11.588 -11.0375 3100.08
5.08558 2.47109 -6.81385 3099.03
5.08674 16.8538 20.7139 3094.81
5.10845 -24.1467 0.257387 3094.12
5.03281 3.87774 -5.70656 3097.36
5.05965 -16.1756 -4.83128 3092.67
5.09977 28.3358 -6.34476 3102.73
5.05239 6.64598 -4.65668 3094.81
5.12945 16.074 23.8278 3102
5.08387 -1.32668 -2.96685 3096.25
5.14549 13.7867 6.0997 3103.06
5.11871 -18.4446 -14.9038 3098
5.0624 -1.98174 -6.25529 3096.07
5.10201 -11.4583 4.56436 3096.23
5.0826 -22.6039 -9.53227 3092.38
5.09259 14.7938 -11.6122 3097.82
5.13151 -30.6347 0.513109 3093.94
5.06119 -15.3729 3.28262 3090.69
5.03296 2.53983 5.10654 3089.7
5.07257 11.1131 -12.0551 3098.84
5.04083 0.283935 -10.0112 3093.51
5.07542 11.9626 -10.625 3099.94
5.05648 -6.56773 1.02071 3097.28
5.04665 -6.18602 -10.7963 3092.59
5.058 14.79 -14.5231 3099.83
5.076 12.6463 6.84283 3097.74
5.06508 -1.02235 -6.02908 3095.02
5.13028 3.82778 22.7729 3098.25
5.0796 -19.8383 -4.72311 3094.43
5.07704 -4.57614 -3.57561 3096.5
5.05844 29.8628 -6.55813 3101.4
5.023 30.0197 -9.69532 3099.27
5.06023 -24.4351 3.74475 3089.62
5.0004 1.65899 19.6216 3100.64
5.02402 7.37197 10.2563 3096.61
5.0259 20.897 -4.54676 3099.31
5.02732 -14.7487 -7.81444 3090.03
5.10898 -25.345 2.8199 3095.62
5.04592 20.1106 -10.7104 3098.2
5.10557 6.71412 5.90972 3097.84
5.03253 -5.74261 -19.2694 3092.74
5.05899 3.0815 -8.76669 3095.52
5.07851 27.3891 -8.04972 3099.16
5.04809 -19.9957 1.63617 3088.49
5.11254 19.2186 4.74517 3100.51
5.09144 -15.45 -3.65921 3093.95
5.07518 22.5064 -19.5922 3100.69
5.06383 -2.34119 -6.49091 3091
5.09817 -21.2093 -7.66388 3094.15
5.03615 6.26269 -7.46972 3096.99
5.0572 19.4859 0.587144 3099.05
5.12787 -14.6854 -5.69938 3096.28
5.07221 26.2321 -5.60379 3100.41
5.07835 11.9451 0.757451 3096.19
5.1108 -14.0186 -17.1869 3096.14
5.12007 6.54629 -27.932 3092.44
5.06662 13.6653 -8.16926 3096.32
5.14548 7.55761 -15.2062 3100.76
5.02634 19.3335 17.8471 3093.99
5.0608 -24.8661 -3.79944 3093.38
5.08327 -1.10076 -10.7136 3097.71
5.0717 -8.7691 -18.8054 3094.92
5.05982 2.06218 -4.39349 3096.95
5.06878 -16.5758 -1.27156 3092.84
5.01388 18.5357 -16.449 3098.49
5.10023 -27.6258 -11.6305 3093.07
5.08955 20.0484 -25.9616 3096.52
5.04597 24.2609 4.02852 3100.54
5.04184 -12.4944 -0.627088 3093.63
5.11701 -2.35213 5.36098 3098.76
5.06441 18.7158 -1.80387 3099.57
5.06252 -10.8992 -3.50141 3093.88
5.08055 -27.2784 5.13381 3093.24
5.1209 10.0702 -13.446 3097.61
5.08909 -5.72984 4.89438 3093.88
5.0281 12.1968 -8.07295 3095.24
5.06645 6.02474 -5.83879 3095.49
5.13387 -1.75412 -5.21103 3096.92
5.11424 0.378655 1.2135 3099.84
5.0805 -3.73814 -7.97132 3093.28
5.12101 25.8773 3.76358 3102.26
5.01663 1.90417 -5.17565 3092.97
5.06642 -12.2703 -1.22798 3093.96
5.04122 -4.96867 -10.9718 3093.5
5.08143 -6.71729 0.368322 3098.84
5.03888 28.6123 19.3855 3095.45
5.06237 20.4618 0.0159637 3097.46
5.06238 -22.043 -6.8321 3089.06
5.08658 3.44744 -25.0499 3091.04
5.09796 16.7864 -1.08472 3099.58
5.09265 -8.18117 -0.0929973 3097.08
5.0121 15.9444 0.45699 3103.58
5.04162 -2.90411 16.1738 3092.9
5.09129 2.94355 -7.26698 3098.63
5.07997 -18.2515 -10.5674 3093.97
5.12813 8.07034 -10.1015 3098.22
5.04426 37.6196 -5.8778 3100.81
5.08669 -4.80687 -3.50523 3096.55
5.0676 -12.3725 -6.48658 3093.53
5.07093 -18.9897 -1.14064 3093.25
5.10429 8.31747 2.62364 3095.52
5.06553 30.1529 -20.4444 3100.59
5.05748 23.4235 5.45659 3101.37
5.0818 14.0482 -12.9322 3098.05
5.08836 12.595 -0.259341 3099.21
5.05933 4.06662 -1.42182 3095.23
5.09778 -3.39505 12.9637 3093.18
5.09963 -13.8543 -10.8532 3096.38
5.06942 5.01714 22.1852 3095.22
5.07941 4.94148 -5.93007 3098.4
5.05292 8.73174 -17.2352 3091.76
5.03596 -12.0644 -10.4735 3091.28
5.05816 21.9289 -15.3518 3099.98
5.06592 -4.57873 -7.55367 3094.82
5.09057 18.8652 7.30464 3102.02
5.05352 5.05181 5.12425 3095.94
5.09334 -17.7258 2.4319 3094.75
5.09328 17.257 -11.7953 3102.73
5.07778 -12.8696 -7.01192 3096.85
5.07712 16.6324 -8.57176 3099.98
5.02808 12.2073 -13.8468 3097.11
5.06442 -6.07475 -19.1289 3093.36
5.08799 31.6393 -13.1601 3100.84
5.12804 22.1559 -9.85258 3102.43
5.06403 17.9199 -8.97975 3098.89
5.04934 6.59322 -7.56571 3094.67
5.05865 28.0747 -20.8943 3098.5
5.0497 37.1455 8.61417 3098.44
5.07138 -28.4902 -16.0561 3094.24
5.12938 -5.56258 -1.50002 3100.72
5.12551 -0.630336 -11.729 3098.38
5.03369 11.2541 6.54258 3095.88
5.129 2.59069 -0.756389 3100.39
5.0939 35.3701 2.19841 3101.25
5.11739 24.264 15.0991 3103.16
5.07856 -1.48919 14.382 3093.64
5.06976 -11.9301 -16.4605 3092.86
5.04697 -12.3872 0.603263 3091.47
5.07786 -19.6118 -10.9041 3093.23
5.01819 -16.1144 -0.918003 3098.32
5.07275 -32.0799 -13.7464 3090.01
5.08831 -3.03754 -9.29901 3093.53
5.08519 -6.07761 -16.5408 3093.7
5.05564 22.5653 -6.89738 3098.35
5.02786 38.8038 6.03442 3102.29
5.12699 9.70557 0.300699 3103.1
5.04738 13.9959 -9.50073 3098.74
5.13502 -14.8731 -1.36707 3094.66
5.05932 -21.8891 -1.93163 3093.54
5.05986 4.0754 -16.5877 3097.26
5.07302 4.98531 0.139483 3097.91
5.06801 21.1528 -14.2082 3096.24
5.05389 -12.5815 4.84881 3091.5
5.06489 1.82115 -6.72017 3092.1
5.03013 20.2544 7.72504 3097.37
5.10113 -3.30098 -5.14268 3094.32
5.09086 -15.8054 -12.4672 3093.95
5.05098 13.3692 17.7731 3094.64
5.11071 -12.463 -9.57928 3096.28
5.09026 1.48094 -14.9267 3099.31
5.0698 17.4256 -22.3341 3100.82
5.11253 -26.5255 1.59548 3092.83
5.13771 -23.9651 -21.1343 3095.01
5.09372 -14.8287 -7.86698 3092.51
5.07396 3.71224 -3.33293 3096.67
5.05023 -13.6416 3.65512 3091.46
5.10242 11.4832 -4.35622 3100.69
5.08209 -21.3612 -11.945 3091.12
5.09365 -15.1729 -2.46546 3094.59
5.10914 12.3224 -9.71322 3101.47
5.05745 -6.9157 -6.21657 3091.43
5.06758 18.8332 -15.4581 3099.7
5.06238 20.8723 8.84407 3094.46
5.05646 -5.11085 -2.66823 3091.06
5.06011 -16.5763 3.9808 3091.89
5.06407 10.669 -14.153 3097.56
5.08435 -8.97979 3.43458 3094.31
5.06789 32.2745 -8.16377 3100.4
5.07885 -34.0235 -5.0546 3088.71
5.05657 -9.31157 -6.89187 3092.38
5.09872 -28.8599 -19.7374 3092.32
5.12805 -13.1768 -0.570402 3093.91
5.06255 13.1792 -6.14275 3096.8
5.07129 -0.464846 -3.68269 3095.32
5.0824 -29.8496 1.18848 3091.82
5.03454 -2.2553 -1.44139 3094.51
5.07643 -8.12074 -7.41413 3097.81
5.04814 17.2445 12.7925 3096.66
5.12959 -4.86436 -0.336161 3099.39
5.05764 15.1641 -0.535416 3098.49
5.14075 7.78026 -8.57242 3101.26
5.11071 -2.7469 7.32311 3097.82
5.08422 8.71624 -11.2584 3096.36
5.14523 8.69152 -4.65166 3103.26
5.05235 13.1279 -2.61034 3097.51
5.08207 5.05013 -6.72476 3098.49
5.07172 -30.1627 -4.45089 3088.53
5.10484 13.2581 -14.1454 3099.45
5.08397 9.73591 -28.7518 3099.04
5.0607 3.35005 18.1866 3096.38
5.05257 -3.60065 7.28224 3093.46
5.02051 -3.99313 -21.569 3092.4
5.11542 -14.9896 4.81875 3092.81
5.10526 -13.5827 -7.94678 3093.1
5.07784 10.9524 -1.67544 3097.58
5.00082 15.3962 2.91345 3101.91
5.10235 -18.7493 2.40662 3093.93
5.03688 -22.176 3.14396 3089.06
5.13546 -25.3453 -2.77096 3093.89
5.0739 32.028 -0.01606 3102.82
5.09868 29.4425 5.36831 3101.17
5.08513 -1.18774 -2.92525 3095.23
5.07788 -28.123 7.91403 3089.44
5.07177 1.91373 -2.70897 3095.61
5.05158 -27.8796 -2.12853 3087.93
5.11903 -0.24114 -14.729 3100.23
5.12047 14.3031 5.16936 3101.02
5.06338 18.3086 -5.11206 3095.59
5.08601 -2.06802 -9.00042 3093.03
5.0805 30.7785 17.0738 3096.15
5.06942 -33.1177 -4.37264 3090.48
5.09429 7.85697 6.14575 3095.32
5.03364 -3.10688 -9.82481 3094.43
5.04535 7.22286 2.52706 3097.67
5.05849 -26.7376 2.46694 3092.5
5.05255 -19.5026 6.95578 3091.97
5.12461 -21.0828 -11.5921 3097.81
5.09731 9.19654 -1.04915 3096.03
5.14217 9.15802 -12.1408 3102.47
5.06729 -18.1357 -7.20608 3092.11
5.0231 -5.57456 1.32366 3092.39
5.07883 -21.3661 -1.63988 3093.66
5.0241 12.7671 -10.2408 3097.35
5.06872 20.3854 -22.6059 3101.81
5.04835 -23.4658 3.98727 3090.56
5.08888 0.963574 -1.56634 3096.66
5.06264 24.5644 5.999 3101.15
5.07658 4.83161 5.10703 3094.26
5.10075 -17.6309 -19.0281 3095.19
5.07411 16.5386 -8.55915 3099.16
5.08712 16.4001 -23.9308 3099.53
5.04969 -9.2858 -6.92796 3093.21
5.05992 18.6697 2.09767 3098.51
5.06729 -21.302 -11.4101 3091.24
5.04806 28.1444 5.53919 3099.63
5.06642 31.0266 -16.4014 3101.45
5.08625 22.2736 -5.76107 3101.1
5.02677 4.20356 -5.61364 3096.1
5.11629 -27.1091 2.80043 3092.33
5.06211 -13.2511 -20.379 3093.47
5.09714 6.30065 1.99297 3095.48
5.03307 31.7072 -22.4584 3098.82
5.10979 -15.8798 -21.08 3092.69
5.08467 -13.0629 -0.847603 3094.77
5.07026 7.56031 1.50101 3097.8
5.09346 -25.203 -11.8386 3092.63
5.0772 0.545379 -40.4447 3095.87
5.12766 9.51935 3.71697 3098.94
5.05581 -2.97701 -10.8482 3095.49
5.10721 -0.102603 -11.9323 3096.25
5.06788 11.563 -11.1913 3092.82
5.06784 18.4608 10.5713 3093.59
5.04108 -0.154128 -3.96834 3095.6
5.09235 -16.6474 -10.8592 3094.31
5.11437 0.865189 -26.5398 3097.08
5.12289 5.01774 -9.90942 3095.37
5.0468 35.2627 -10.7767 3103.35
5.0037 2.51917 8.9664 3100.67
5.04703 4.61789 -8.78575 3097.49
5.11291 20.6547 -11.9387 3101.82
5.08149 -12.8837 -24.3782 3094.59
5.06866 25.4391 -0.437567 3100.17
5.08195 0.0481773 -21.1871 3098.99
5.07791 3.71274 -5.32592 3097.09
5.07976 8.09914 -1.84545 3098.28
5.02206 38.8572 -16.0869 3099.53
5.13293 -15.0124 7.08833 3095.94
5.10015 -22.623 0.129807 3094.08
5.00198 10.6357 -18.4242 3101.08
5.07225 -33.9184 -6.21712 3089.82
5.00856 13.9199 9.16327 3102.21
5.14762 8.93321 17.7516 3100.48
5.03426 -2.93907 -9.33241 3094.69
5.07478 -8.90724 -9.10985 3097.28
5.11246 -26.8945 0.0778814 3093.96
5.04337 -16.9893 -7.678 3092.37
5.04096 -16.3199 -1.7048 3089.65
5.05548 4.89194 -3.847 3092.39
5.05461 14.8072 -2.77889 3092.44
5.09046 -3.1478 0.258921 3095.76
5.10209 -12.1567 -23.1892 3094.97
5.09185 1.94623 -2.28692 3098.68
5.02302 -4.51058 -5.53039 3093.87
5.03092 -7.44106 4.57255 3089.92
5.07584 10.4829 5.20362 3097.05
5.05296 -16.0566 -5.14795 3093.22
5.05949 7.53638 9.64578 3095.8
5.0592 -11.6521 -0.826068 3092.47
5.10927 -24.326 -8.78564 3093.24
5.10203 -5.78265 0.875583 3096.17
5.10908 12.0768 -1.04225 3099.66
5.10926 -27.7478 -4.28741 3095
5.04076 16.0269 10.3893 3094.39
5.04461 7.3892 2.35581 3094.96
